방문자 거주지,방문지,기준년월,거주지 관광소비 비율(%),전체 관광소비액(천원)
태국,서울특별시,202105,0.595,42655666
태국,서울특별시,202106,0.841,44200065
태국,서울특별시,202107,0.483,46333460
태국,서울특별시,202108,0.671,45953789
태국,서울특별시,202109,0.684,46462033
태국,서울특별시,202110,0.807,60146491
태국,서울특별시,202111,0.945,61312648
태국,서울특별시,202112,0.857,55556780
태국,서울특별시,202201,1.208,37233687
태국,서울특별시,202202,1.187,41740183
태국,서울특별시,202203,1.08,52489582
태국,서울특별시,202204,3.072,82787820
태국,서울특별시,202205,5.374,119198139
태국,서울특별시,202206,4.924,140103704
태국,서울특별시,202207,5.659,177203092
태국,서울특별시,202208,3.524,169983773
태국,서울특별시,202209,3.76,212086989
태국,서울특별시,202210,6.086,304980066
태국,서울특별시,202211,5.186,270592589
태국,서울특별시,202212,6.71,297572881
태국,서울특별시,202301,4.99,210305200
태국,서울특별시,202302,5.297,210512050
태국,서울특별시,202303,5.002,321840042
태국,서울특별시,202304,7.077,415433479
태국,서울특별시,202305,4.626,412234471
태국,서울특별시,202306,3.582,417665934
태국,서울특별시,202307,3.469,415219254
태국,서울특별시,202308,2.251,384863562
태국,서울특별시,202309,2.741,433743600
태국,서울특별시,202310,4.453,521251054
태국,서울특별시,202311,4.056,490472331
태국,서울특별시,202312,3.487,457134138
태국,서울특별시,202401,2.685,363272597
태국,서울특별시,202402,3.208,338992845
태국,서울특별시,202403,3.018,513952690
태국,서울특별시,202404,4.854,596867997
태국,서울특별시,202405,3.147,577373050
태국,서울특별시,202406,2.031,579653181
태국,서울특별시,202407,2.056,528084485
태국,서울특별시,202408,1.499,522567314
태국,서울특별시,202409,1.73,566392993
태국,서울특별시,202410,3.502,708093147
태국,서울특별시,202411,2.57,645600829
태국,서울특별시,202412,2.96,614298283
태국,서울특별시,202501,2.097,450653879
태국,서울특별시,202502,2.47,431650489
태국,서울특별시,202503,2.614,656703454
태국,서울특별시,202504,3.435,797175308
태국,서울특별시,202505,2.579,723803910
태국,서울특별시,202506,1.738,700434505
태국,서울특별시,202507,1.895,660754990
태국,서울특별시,202508,1.327,653346105
태국,서울특별시,202509,1.808,740909635
태국,서울특별시,202510,3.105,790881853
태국,서울특별시,202511,2.594,852396002
태국,서울특별시,202512,3.234,849501601
태국,서울특별시,202601,2.221,627754741
태국,서울특별시,202602,2.771,559644308
태국,서울특별시,202603,2.718,956896757
태국,서울특별시,202604,3.411,1153017696
태국,서울특별시,202605,1.955,1204071105
태국,서울특별시,202606,1.499,1176519303
태국,서울특별시,202607,1.351,1070717487
태국,세종특별자치시,202001,1.353,64317
태국,세종특별자치시,202002,1.142,66284
태국,세종특별자치시,202003,1.407,63695
태국,세종특별자치시,202004,0.966,49693
태국,세종특별자치시,202005,0.263,62815
태국,세종특별자치시,202006,0.865,88180
태국,세종특별자치시,202007,0.512,77623
태국,세종특별자치시,202008,0.657,88948
태국,세종특별자치시,202009,0.357,112786
태국,세종특별자치시,202010,0.026,94456
태국,세종특별자치시,202011,0.069,85060
태국,세종특별자치시,202012,0.467,100225
태국,세종특별자치시,202101,0.08,83460
태국,세종특별자치시,202102,0.0,68653
태국,세종특별자치시,202103,0.039,90482
태국,세종특별자치시,202104,0.011,95109
태국,세종특별자치시,202105,0.24,101820
태국,세종특별자치시,202106,0.0,99538
태국,세종특별자치시,202107,0.263,130509
태국,세종특별자치시,202108,0.0,107684
태국,세종특별자치시,202109,0.233,136090
태국,세종특별자치시,202110,1.034,149825
태국,세종특별자치시,202111,0.962,108293
태국,세종특별자치시,202112,0.767,102706
태국,세종특별자치시,202201,0.421,93837
태국,세종특별자치시,202202,0.173,104695
태국,세종특별자치시,202203,0.167,147603
태국,세종특별자치시,202204,1.187,147490
태국,세종특별자치시,202205,0.711,192436
태국,세종특별자치시,202206,0.946,189772
태국,세종특별자치시,202207,0.578,199021
태국,세종특별자치시,202208,0.998,181550
태국,세종특별자치시,202209,0.334,184511
태국,세종특별자치시,202210,1.538,207460
태국,세종특별자치시,202211,0.525,191596
태국,세종특별자치시,202212,0.883,197546
태국,세종특별자치시,202301,1.045,136147
태국,세종특별자치시,202302,0.625,126770
태국,세종특별자치시,202303,0.479,186143
태국,세종특별자치시,202304,0.524,204717
태국,세종특별자치시,202305,0.444,209806
태국,세종특별자치시,202306,0.419,232631
태국,세종특별자치시,202307,0.334,288130
태국,세종특별자치시,202308,0.775,259533
태국,세종특별자치시,202309,0.228,278786
태국,세종특별자치시,202310,0.344,378052
태국,세종특별자치시,202311,0.949,282833
태국,세종특별자치시,202312,0.199,271706
태국,세종특별자치시,202401,1.134,235974
태국,세종특별자치시,202402,0.367,231949
태국,세종특별자치시,202403,0.176,349046
태국,세종특별자치시,202404,0.374,265549
태국,세종특별자치시,202405,0.48,293967
태국,세종특별자치시,202406,1.332,328780
태국,세종특별자치시,202407,0.429,297976
태국,세종특별자치시,202408,1.301,280268
태국,세종특별자치시,202409,0.685,313997
태국,세종특별자치시,202410,0.911,472628
태국,세종특별자치시,202411,1.125,399379
태국,세종특별자치시,202412,0.544,358502
태국,세종특별자치시,202501,0.788,233782
태국,세종특별자치시,202502,1.103,256352
태국,세종특별자치시,202503,0.793,354102
태국,세종특별자치시,202504,0.965,444655
태국,세종특별자치시,202505,0.459,435469
태국,세종특별자치시,202506,0.536,449899
태국,세종특별자치시,202507,1.004,367111
태국,세종특별자치시,202508,0.367,359805
태국,세종특별자치시,202509,0.652,465624
태국,세종특별자치시,202510,0.4,439217
태국,세종특별자치시,202511,0.352,437263
태국,세종특별자치시,202512,0.811,453078
태국,세종특별자치시,202601,0.422,434369
태국,세종특별자치시,202602,0.647,347530
태국,세종특별자치시,202603,0.425,842369
태국,세종특별자치시,202604,0.303,909421
태국,세종특별자치시,202605,0.253,1137264
태국,세종특별자치시,202606,0.347,918755
태국,세종특별자치시,202607,0.25,731197
태국,울산광역시,202001,1.055,1030480
태국,울산광역시,202002,1.451,859576
태국,울산광역시,202003,2.031,246587
태국,울산광역시,202004,2.098,243234
태국,울산광역시,202005,2.246,333803
태국,울산광역시,202006,1.643,379736
태국,울산광역시,202007,1.353,514134
태국,울산광역시,202008,0.733,533550
태국,울산광역시,202009,0.762,555487
태국,울산광역시,202010,0.53,717606
태국,울산광역시,202011,0.464,604882
태국,울산광역시,202012,0.171,536501
태국,울산광역시,202101,0.865,428175
태국,울산광역시,202102,0.151,432120
태국,울산광역시,202103,0.578,573704
태국,울산광역시,202104,0.827,552655
태국,울산광역시,202105,0.369,433813
태국,울산광역시,202106,0.228,506938
태국,울산광역시,202107,0.384,471921
태국,울산광역시,202108,0.499,428368
태국,울산광역시,202109,1.565,500889
태국,울산광역시,202110,0.189,628371
태국,울산광역시,202111,0.315,623740
태국,울산광역시,202112,0.847,541909
태국,울산광역시,202201,0.485,479189
태국,울산광역시,202202,0.402,568374
태국,울산광역시,202203,3.518,513762
태국,울산광역시,202204,1.42,708778
태국,울산광역시,202205,0.338,1137634
태국,울산광역시,202206,1.201,1030398
태국,울산광역시,202207,0.603,1005313
태국,울산광역시,202208,0.922,797112
태국,울산광역시,202209,1.06,787754
태국,울산광역시,202210,1.256,1426623
태국,울산광역시,202211,1.436,1126637
태국,울산광역시,202212,1.877,892663
태국,울산광역시,202301,1.149,791295
태국,울산광역시,202302,1.501,970803
태국,울산광역시,202303,1.337,1218074
태국,울산광역시,202304,0.915,1176379
태국,울산광역시,202305,1.177,1288435
태국,울산광역시,202306,1.155,1516414
태국,울산광역시,202307,1.104,1217172
태국,울산광역시,202308,0.72,1072548
태국,울산광역시,202309,2.972,1313037
태국,울산광역시,202310,1.893,1446957
태국,울산광역시,202311,0.683,1519786
태국,울산광역시,202312,0.724,1304195
태국,울산광역시,202401,0.921,1074246
태국,울산광역시,202402,1.485,1103702
태국,울산광역시,202403,1.425,1241361
태국,울산광역시,202404,1.532,1397576
태국,울산광역시,202405,1.466,1491798
태국,울산광역시,202406,1.709,1680416
태국,울산광역시,202407,1.107,1475713
태국,울산광역시,202408,0.873,1364388
태국,울산광역시,202409,1.209,1606974
태국,울산광역시,202410,1.038,1867704
태국,울산광역시,202411,2.257,1739352
태국,울산광역시,202412,0.717,1440369
태국,울산광역시,202501,0.909,1243965
태국,울산광역시,202502,1.314,1452139
태국,울산광역시,202503,1.194,1615356
태국,울산광역시,202504,1.489,1697997
태국,울산광역시,202505,0.889,1812556
태국,울산광역시,202506,1.32,1760908
태국,울산광역시,202507,1.05,1779861
태국,울산광역시,202508,1.864,1641708
태국,울산광역시,202509,1.042,2003916
태국,울산광역시,202510,1.098,2385567
태국,울산광역시,202511,4.003,2052937
태국,울산광역시,202512,0.839,1738462
태국,울산광역시,202601,0.677,1790499
태국,울산광역시,202602,0.517,1623934
태국,울산광역시,202603,1.319,2538225
태국,울산광역시,202604,0.8,2619361
태국,울산광역시,202605,0.911,2852809
태국,울산광역시,202606,0.578,2580985
태국,울산광역시,202607,0.964,2475254
태국,인천광역시,202001,1.748,39240477
태국,인천광역시,202002,2.023,29624915
태국,인천광역시,202003,0.807,6884005
태국,인천광역시,202004,0.808,4151206
태국,인천광역시,202005,1.028,5340178
태국,인천광역시,202006,0.636,5098783
태국,인천광역시,202007,0.41,5958797
태국,인천광역시,202008,0.678,6155165
태국,인천광역시,202009,0.364,5264410
태국,인천광역시,202010,0.638,4944903
태국,인천광역시,202011,0.337,5096223
태국,인천광역시,202012,0.588,4621835
태국,인천광역시,202101,0.532,4438393
태국,인천광역시,202102,0.447,4114931
태국,인천광역시,202103,0.474,5501276
태국,인천광역시,202104,0.768,5274493
태국,인천광역시,202105,0.591,5353902
태국,인천광역시,202106,0.687,5835522
태국,인천광역시,202107,0.577,6312824
태국,인천광역시,202108,0.53,7126769
태국,인천광역시,202109,0.373,6282857
태국,인천광역시,202110,0.85,6604230
태국,인천광역시,202111,1.011,6066065
태국,인천광역시,202112,1.064,5891166
태국,인천광역시,202201,1.263,5459172
태국,인천광역시,202202,1.307,5143558
태국,인천광역시,202203,2.08,6046092
태국,인천광역시,202204,2.216,7449695
태국,인천광역시,202205,4.805,11196435
태국,인천광역시,202206,2.794,11559169
태국,인천광역시,202207,2.549,15764295
태국,인천광역시,202208,1.59,19401538
태국,인천광역시,202209,1.762,22419964
태국,인천광역시,202210,2.499,30147113
태국,인천광역시,202211,2.233,30567090
태국,인천광역시,202212,2.194,32166750
태국,인천광역시,202301,2.315,29577169
태국,인천광역시,202302,2.165,24914946
태국,인천광역시,202303,2.232,34281547
태국,인천광역시,202304,2.579,39933049
태국,인천광역시,202305,1.816,45780188
태국,인천광역시,202306,1.451,40069327
태국,인천광역시,202307,1.113,39194473
태국,인천광역시,202308,1.159,39503860
태국,인천광역시,202309,1.307,38106054
태국,인천광역시,202310,1.711,37172117
태국,인천광역시,202311,1.374,39485997
태국,인천광역시,202312,1.482,37560298
태국,인천광역시,202401,1.191,37425072
태국,인천광역시,202402,1.128,35382988
태국,인천광역시,202403,1.22,44658871
태국,인천광역시,202404,1.677,50849392
태국,인천광역시,202405,1.147,49231451
태국,인천광역시,202406,0.883,51669567
태국,인천광역시,202407,0.89,48614639
태국,인천광역시,202408,0.729,58676086
태국,인천광역시,202409,0.879,56377405
태국,인천광역시,202410,1.502,58869497
태국,인천광역시,202411,1.003,63137319
태국,인천광역시,202412,1.072,58969792
태국,인천광역시,202501,0.908,55783820
태국,인천광역시,202502,1.057,48820737
태국,인천광역시,202503,0.902,67370520
태국,인천광역시,202504,1.415,71292389
태국,인천광역시,202505,1.033,70117431
태국,인천광역시,202506,0.999,65222046
태국,인천광역시,202507,0.908,71986641
태국,인천광역시,202508,0.833,75482615
태국,인천광역시,202509,1.009,71390473
태국,인천광역시,202510,1.587,70596490
태국,인천광역시,202511,1.389,76649920
태국,인천광역시,202512,1.342,78597496
태국,인천광역시,202601,1.254,70514766
태국,인천광역시,202602,1.063,62318376
태국,인천광역시,202603,1.454,92648542
태국,인천광역시,202604,1.65,102065502
태국,인천광역시,202605,1.139,115499816
태국,인천광역시,202606,0.887,101419421
태국,인천광역시,202607,1.29,97776030
태국,전라남도,202001,1.94,583633
태국,전라남도,202002,1.423,623651
태국,전라남도,202003,2.502,366065
태국,전라남도,202004,2.538,285929
태국,전라남도,202005,1.749,361631
태국,전라남도,202006,1.909,387968
태국,전라남도,202007,1.759,439218
태국,전라남도,202008,1.278,452109
태국,전라남도,202009,2.118,463957
태국,전라남도,202010,1.536,433331
태국,전라남도,202011,1.932,503568
태국,전라남도,202012,2.057,510370
태국,전라남도,202101,1.092,463978
태국,전라남도,202102,1.109,449798
태국,전라남도,202103,1.405,543792
태국,전라남도,202104,1.451,536818
태국,전라남도,202105,1.349,654641
태국,전라남도,202106,2.025,519111
태국,전라남도,202107,1.866,629147
태국,전라남도,202108,1.384,558467
태국,전라남도,202109,1.375,610420
태국,전라남도,202110,1.311,625137
태국,전라남도,202111,1.595,576692
태국,전라남도,202112,2.883,485430
태국,전라남도,202201,1.72,388729
태국,전라남도,202202,1.095,364419
태국,전라남도,202203,1.185,553861
태국,전라남도,202204,1.168,710583
태국,전라남도,202205,0.759,1112743
태국,전라남도,202206,1.213,1075249
태국,전라남도,202207,1.729,1111025
태국,전라남도,202208,1.277,1004698
태국,전라남도,202209,1.505,1151022
태국,전라남도,202210,1.193,1653345
태국,전라남도,202211,1.764,1224057
태국,전라남도,202212,2.146,1011386
태국,전라남도,202301,2.82,856454
태국,전라남도,202302,18.437,1022613
태국,전라남도,202303,1.704,1103580
태국,전라남도,202304,4.394,1603619
태국,전라남도,202305,2.068,1739300
태국,전라남도,202306,1.496,1494113
태국,전라남도,202307,1.8,1796531
태국,전라남도,202308,1.285,1639083
태국,전라남도,202309,2.212,1528203
태국,전라남도,202310,1.328,2264966
태국,전라남도,202311,1.499,1916644
태국,전라남도,202312,2.803,1224327
태국,전라남도,202401,2.074,1170536
태국,전라남도,202402,2.458,1034365
태국,전라남도,202403,1.725,1599255
태국,전라남도,202404,1.47,1752083
태국,전라남도,202405,1.591,1906712
태국,전라남도,202406,1.339,1844135
태국,전라남도,202407,1.642,1694904
태국,전라남도,202408,1.553,1778913
태국,전라남도,202409,1.456,1886447
태국,전라남도,202410,1.144,2822530
태국,전라남도,202411,1.863,1929094
태국,전라남도,202412,1.674,1557816
태국,전라남도,202501,2.382,1146965
태국,전라남도,202502,3.049,1037483
태국,전라남도,202503,1.343,1644483
태국,전라남도,202504,1.617,1940745
태국,전라남도,202505,1.586,1951796
태국,전라남도,202506,1.222,1787002
태국,전라남도,202507,1.82,1793190
태국,전라남도,202508,1.38,1617032
태국,전라남도,202509,1.807,1771918
태국,전라남도,202510,1.326,2378630
태국,전라남도,202511,2.159,1919324
태국,전라남도,202512,1.766,1679487
태국,전라남도,202601,2.608,1209089
태국,전라남도,202602,3.093,1027259
태국,전라남도,202603,1.433,2031826
태국,전라남도,202604,1.82,2855424
태국,전라남도,202605,1.068,3235000
태국,전라남도,202606,1.196,2573585
태국,전북특별자치도,202001,0.832,1333395
태국,전북특별자치도,202002,0.789,1114422
태국,전북특별자치도,202003,0.379,797656
태국,전북특별자치도,202004,0.66,832515
태국,전북특별자치도,202005,0.596,975668
태국,전북특별자치도,202006,0.573,1058451
태국,전북특별자치도,202007,0.315,1197816
태국,전북특별자치도,202008,0.349,1129207
태국,전북특별자치도,202009,0.413,1209394
태국,전북특별자치도,202010,0.584,1401127
태국,전북특별자치도,202011,0.369,1193213
태국,전북특별자치도,202012,0.304,1271228
태국,전북특별자치도,202101,0.39,738913
태국,전북특별자치도,202102,0.362,987248
태국,전북특별자치도,202103,0.298,1242632
태국,전북특별자치도,202104,0.193,1109806
태국,전북특별자치도,202105,0.248,1153879
태국,전북특별자치도,202106,0.154,1082469
태국,전북특별자치도,202107,0.182,924143
태국,전북특별자치도,202108,0.211,1117399
태국,전북특별자치도,202109,4.525,1063909
태국,전북특별자치도,202110,0.321,1377945
태국,전북특별자치도,202111,0.428,1191121
태국,전북특별자치도,202112,0.348,1129260
태국,전북특별자치도,202201,0.609,678550
태국,전북특별자치도,202202,0.382,839365
태국,전북특별자치도,202203,0.57,1039727
태국,전북특별자치도,202204,1.075,1378053
태국,전북특별자치도,202205,0.692,1663963
태국,전북특별자치도,202206,0.474,1681150
태국,전북특별자치도,202207,1.284,1793605
태국,전북특별자치도,202208,0.74,1683674
태국,전북특별자치도,202209,0.596,1882427
태국,전북특별자치도,202210,0.576,2435493
태국,전북특별자치도,202211,0.685,2006969
태국,전북특별자치도,202212,0.97,2033745
태국,전북특별자치도,202301,0.892,1503122
태국,전북특별자치도,202302,0.936,1511163
태국,전북특별자치도,202303,0.95,1986261
태국,전북특별자치도,202304,1.275,2317869
태국,전북특별자치도,202305,0.781,2555768
태국,전북특별자치도,202306,1.097,2108066
태국,전북특별자치도,202307,0.921,2296588
태국,전북특별자치도,202308,0.708,3091899
태국,전북특별자치도,202309,1.445,2614159
태국,전북특별자치도,202310,0.92,2979950
태국,전북특별자치도,202311,1.186,2640327
태국,전북특별자치도,202312,1.963,2370027
태국,전북특별자치도,202401,1.104,1811830
태국,전북특별자치도,202402,0.839,1845076
태국,전북특별자치도,202403,0.636,2751578
태국,전북특별자치도,202404,0.853,3381202
태국,전북특별자치도,202405,0.753,2847452
태국,전북특별자치도,202406,0.823,2645361
태국,전북특별자치도,202407,1.022,2352558
태국,전북특별자치도,202408,0.646,2848452
태국,전북특별자치도,202409,0.887,2789561
태국,전북특별자치도,202410,1.85,3608646
태국,전북특별자치도,202411,1.336,3131373
태국,전북특별자치도,202412,1.17,2693248
태국,전북특별자치도,202501,1.184,2012546
태국,전북특별자치도,202502,2.539,1957453
태국,전북특별자치도,202503,1.103,2870907
태국,전북특별자치도,202504,1.299,3432085
태국,전북특별자치도,202505,1.14,3348417
태국,전북특별자치도,202506,1.196,2886053
태국,전북특별자치도,202507,0.993,2695172
태국,전북특별자치도,202508,0.697,3080272
태국,전북특별자치도,202509,1.02,3158449
태국,전북특별자치도,202510,0.851,3926359
태국,전북특별자치도,202511,1.062,3788461
태국,전북특별자치도,202512,1.217,3012360
태국,전북특별자치도,202601,1.107,2152761
태국,전북특별자치도,202602,1.256,1940533
태국,전북특별자치도,202603,1.439,4200815
태국,전북특별자치도,202604,1.156,5105190
태국,전북특별자치도,202605,1.052,5002245
태국,전북특별자치도,202606,1.077,4213411
태국,전북특별자치도,202607,0.695,3640232
태국,제주특별자치도,202001,1.586,16953814
태국,제주특별자치도,202002,4.008,6576409
태국,제주특별자치도,202003,0.554,1893958
태국,제주특별자치도,202004,0.473,1467491
태국,제주특별자치도,202005,0.616,1624666
태국,제주특별자치도,202006,0.332,1918372
태국,제주특별자치도,202007,0.302,3198828
태국,제주특별자치도,202008,0.563,2425624
태국,제주특별자치도,202009,0.501,2058316
태국,제주특별자치도,202010,0.435,2310897
태국,제주특별자치도,202011,0.597,2756824
태국,제주특별자치도,202012,0.202,2551444
태국,제주특별자치도,202101,0.201,2691278
태국,제주특별자치도,202102,0.076,6558733
태국,제주특별자치도,202103,0.171,5919175
태국,제주특별자치도,202104,0.565,3242630
태국,제주특별자치도,202105,0.575,3551818
태국,제주특별자치도,202106,0.348,2758804
태국,제주특별자치도,202107,0.172,3147172
태국,제주특별자치도,202108,0.106,2671115
태국,제주특별자치도,202109,0.297,2261274
태국,제주특별자치도,202110,0.217,2338591
태국,제주특별자치도,202111,0.332,1949870
태국,제주특별자치도,202112,0.181,1709569
태국,제주특별자치도,202201,0.481,1542940
태국,제주특별자치도,202202,0.326,1447047
태국,제주특별자치도,202203,0.265,1775486
태국,제주특별자치도,202204,0.328,2550696
태국,제주특별자치도,202205,0.487,4302178
태국,제주특별자치도,202206,0.695,5725830
태국,제주특별자치도,202207,1.173,6570464
태국,제주특별자치도,202208,1.793,6588763
태국,제주특별자치도,202209,1.038,6343912
태국,제주특별자치도,202210,2.322,9198813
태국,제주특별자치도,202211,2.179,9180067
태국,제주특별자치도,202212,3.058,8820287
태국,제주특별자치도,202301,8.877,5717465
태국,제주특별자치도,202302,4.878,4931297
태국,제주특별자치도,202303,3.248,9317058
태국,제주특별자치도,202304,2.28,16147481
태국,제주특별자치도,202305,0.432,18864066
태국,제주특별자치도,202306,0.436,19843183
태국,제주특별자치도,202307,0.383,21924251
태국,제주특별자치도,202308,0.106,22160734
태국,제주특별자치도,202309,0.214,19004995
태국,제주특별자치도,202310,0.7,22645169
태국,제주특별자치도,202311,0.295,15883326
태국,제주특별자치도,202312,0.391,13821408
태국,제주특별자치도,202401,0.259,12868777
태국,제주특별자치도,202402,0.281,13936300
태국,제주특별자치도,202403,0.395,20896016
태국,제주특별자치도,202404,0.795,24199957
태국,제주특별자치도,202405,0.486,27797408
태국,제주특별자치도,202406,0.243,27714610
태국,제주특별자치도,202407,0.247,26096069
태국,제주특별자치도,202408,0.116,32396272
태국,제주특별자치도,202409,0.122,26183271
태국,제주특별자치도,202410,0.397,30564027
태국,제주특별자치도,202411,0.409,19535349
태국,제주특별자치도,202412,0.396,17498506
태국,제주특별자치도,202501,0.256,14683888
태국,제주특별자치도,202502,0.309,12882091
태국,제주특별자치도,202503,0.375,19457298
태국,제주특별자치도,202504,0.655,27402378
태국,제주특별자치도,202505,0.561,30579102
태국,제주특별자치도,202506,0.679,30337369
태국,제주특별자치도,202507,0.947,31975448
태국,제주특별자치도,202508,0.743,35144954
태국,제주특별자치도,202509,1.036,35062337
태국,제주특별자치도,202510,0.87,36477143
태국,제주특별자치도,202511,1.092,29505069
태국,제주특별자치도,202512,0.954,29202077
태국,제주특별자치도,202601,1.027,25296524
태국,제주특별자치도,202602,1.035,25805992
태국,제주특별자치도,202603,0.414,45101409
태국,제주특별자치도,202604,0.408,58491450
태국,제주특별자치도,202605,0.147,65310651
태국,제주특별자치도,202606,0.176,64840846
태국,제주특별자치도,202607,0.102,58942422
태국,충청남도,202001,1.458,1334027
태국,충청남도,202002,1.013,1380849
태국,충청남도,202003,1.465,775081
태국,충청남도,202004,1.3,762743
태국,충청남도,202005,1.562,894786
태국,충청남도,202006,1.218,982331
태국,충청남도,202007,1.058,1158301
태국,충청남도,202008,0.766,1119120
태국,충청남도,202009,0.75,1228303
태국,충청남도,202010,0.714,1304182
태국,충청남도,202011,0.824,1251465
태국,충청남도,202012,0.461,1265414
태국,충청남도,202101,0.922,1102678
태국,충청남도,202102,0.986,1146254
태국,충청남도,202103,0.543,1464005
태국,충청남도,202104,0.748,1304082
태국,충청남도,202105,0.896,1400040
태국,충청남도,202106,0.678,1435169
태국,충청남도,202107,0.713,1685535
태국,충청남도,202108,0.812,1456537
태국,충청남도,202109,0.746,1463872
태국,충청남도,202110,1.072,1619455
태국,충청남도,202111,0.709,1491985
태국,충청남도,202112,0.766,1436324
태국,충청남도,202201,0.861,1049615
태국,충청남도,202202,0.995,1104871
태국,충청남도,202203,0.563,1312818
태국,충청남도,202204,1.047,1574057
태국,충청남도,202205,0.727,1705509
태국,충청남도,202206,1.277,1761317
태국,충청남도,202207,0.998,2034812
태국,충청남도,202208,1.673,1808515
태국,충청남도,202209,1.094,1982145
태국,충청남도,202210,1.272,2208803
태국,충청남도,202211,1.358,1908865
태국,충청남도,202212,2.198,1802679
태국,충청남도,202301,2.252,1506740
태국,충청남도,202302,1.862,1452652
태국,충청남도,202303,1.795,2103398
태국,충청남도,202304,1.316,2418657
태국,충청남도,202305,1.391,2335855
태국,충청남도,202306,1.292,2354172
태국,충청남도,202307,1.168,2509251
태국,충청남도,202308,0.856,2474937
태국,충청남도,202309,1.383,2560494
태국,충청남도,202310,1.252,2818268
태국,충청남도,202311,1.299,2496716
태국,충청남도,202312,1.918,2254930
태국,충청남도,202401,1.129,2092859
태국,충청남도,202402,1.406,1968567
태국,충청남도,202403,1.152,2851233
태국,충청남도,202404,1.231,2848009
태국,충청남도,202405,1.241,3123683
태국,충청남도,202406,1.396,3249690
태국,충청남도,202407,1.436,2894318
태국,충청남도,202408,0.965,3045661
태국,충청남도,202409,1.649,3091321
태국,충청남도,202410,1.073,3499964
태국,충청남도,202411,1.052,3087549
태국,충청남도,202412,1.355,2987013
태국,충청남도,202501,1.48,2606924
태국,충청남도,202502,1.085,2430097
태국,충청남도,202503,1.147,3555490
태국,충청남도,202504,1.392,3523510
태국,충청남도,202505,0.983,3618449
태국,충청남도,202506,1.141,3478701
태국,충청남도,202507,1.121,3273725
태국,충청남도,202508,0.81,3303791
태국,충청남도,202509,0.961,3389344
태국,충청남도,202510,1.111,3954473
태국,충청남도,202511,1.329,3688029
태국,충청남도,202512,1.474,3687818
태국,충청남도,202601,1.005,3298751
태국,충청남도,202602,1.013,2864059
태국,충청남도,202603,0.849,4577770
태국,충청남도,202604,1.12,4652509
태국,충청남도,202605,1.055,5331602
태국,충청남도,202606,0.79,5094334
태국,충청남도,202607,0.942,5248787
태국,충청북도,202001,1.53,947201
태국,충청북도,202002,0.855,827379
태국,충청북도,202003,1.424,597220
태국,충청북도,202004,2.621,378954
태국,충청북도,202005,1.755,503781
태국,충청북도,202006,1.892,639045
태국,충청북도,202007,1.671,666192
태국,충청북도,202008,2.533,643938
태국,충청북도,202009,1.751,693649
태국,충청북도,202010,1.391,658969
태국,충청북도,202011,1.875,704941
태국,충청북도,202012,1.749,577083
태국,충청북도,202101,1.246,522203
태국,충청북도,202102,1.468,524491
태국,충청북도,202103,1.268,701737
태국,충청북도,202104,1.389,742850
태국,충청북도,202105,1.817,794317
태국,충청북도,202106,0.883,836714
태국,충청북도,202107,0.838,1001109
태국,충청북도,202108,2.022,851995
태국,충청북도,202109,1.524,885012
태국,충청북도,202110,1.235,972225
태국,충청북도,202111,1.435,804203
태국,충청북도,202112,1.768,634527
태국,충청북도,202201,1.739,431773
태국,충청북도,202202,1.32,649045
태국,충청북도,202203,1.966,732808
태국,충청북도,202204,2.434,861444
태국,충청북도,202205,2.373,1044427
태국,충청북도,202206,2.016,1083064
태국,충청북도,202207,1.85,1077221
태국,충청북도,202208,2.2,897050
태국,충청북도,202209,1.824,1051246
태국,충청북도,202210,2.612,1242307
태국,충청북도,202211,2.472,1136303
태국,충청북도,202212,3.858,1122132
태국,충청북도,202301,3.173,857362
태국,충청북도,202302,2.917,951407
태국,충청북도,202303,3.528,1317933
태국,충청북도,202304,3.36,1448432
태국,충청북도,202305,2.803,1419061
태국,충청북도,202306,2.148,1457671
태국,충청북도,202307,2.369,1400110
태국,충청북도,202308,1.817,1371490
태국,충청북도,202309,2.067,1643990
태국,충청북도,202310,2.696,1912155
태국,충청북도,202311,2.305,1831910
태국,충청북도,202312,2.821,1467470
태국,충청북도,202401,2.435,1260188
태국,충청북도,202402,3.843,1136918
태국,충청북도,202403,2.186,1663265
태국,충청북도,202404,2.519,1801540
태국,충청북도,202405,1.971,1670419
태국,충청북도,202406,1.685,1762750
태국,충청북도,202407,2.616,1525908
태국,충청북도,202408,1.795,1520513
태국,충청북도,202409,1.311,2117698
태국,충청북도,202410,1.881,2463487
태국,충청북도,202411,1.635,2256404
태국,충청북도,202412,2.235,1859666
태국,충청북도,202501,2.34,1428974
태국,충청북도,202502,1.951,1292252
태국,충청북도,202503,1.66,2154366
태국,충청북도,202504,2.316,2251397
태국,충청북도,202505,1.471,2423617
태국,충청북도,202506,1.877,2215573
태국,충청북도,202507,1.334,2145786
태국,충청북도,202508,1.198,2018351
태국,충청북도,202509,1.264,2715386
태국,충청북도,202510,1.709,2827567
태국,충청북도,202511,0.684,4794017
태국,충청북도,202512,1.482,2507636
태국,충청북도,202601,1.901,1719902
태국,충청북도,202602,1.935,1632033
태국,충청북도,202603,1.081,3817708
태국,충청북도,202604,1.083,3853376
태국,충청북도,202605,1.04,4268131
태국,충청북도,202606,0.865,3818687
태국,충청북도,202607,1.253,3195775
