방문자 거주지,방문지,기준년월,전체 외국인 방문자 수,거주지 방문자 수 비율(%)
대만,세종특별자치시,202201,2864,0.035
대만,세종특별자치시,202202,4160,0.048
대만,세종특별자치시,202203,3785,0.053
대만,세종특별자치시,202204,4527,0.044
대만,세종특별자치시,202205,5973,0.033
대만,세종특별자치시,202206,7268,0.096
대만,세종특별자치시,202207,9074,0.077
대만,세종특별자치시,202208,10993,0.164
대만,세종특별자치시,202209,10643,0.179
대만,세종특별자치시,202210,12250,0.359
대만,세종특별자치시,202211,11515,0.677
대만,세종특별자치시,202212,12143,0.980
대만,세종특별자치시,202301,9903,1.626
대만,세종특별자치시,202302,12422,2.254
대만,세종특별자치시,202303,12821,1.568
대만,세종특별자치시,202304,27566,1.625
대만,세종특별자치시,202305,26522,2.228
대만,세종특별자치시,202306,26520,1.742
대만,세종특별자치시,202307,36393,2.528
대만,세종특별자치시,202308,31613,3.562
대만,세종특별자치시,202309,33792,4.409
대만,세종특별자치시,202310,32137,3.529
대만,세종특별자치시,202311,29358,4.758
대만,세종특별자치시,202312,26691,2.919
대만,세종특별자치시,202401,23421,5.495
대만,세종특별자치시,202402,23304,4.068
대만,세종특별자치시,202403,26860,2.919
대만,세종특별자치시,202404,28467,2.937
대만,세종특별자치시,202405,28534,2.324
대만,세종특별자치시,202406,24801,2.072
대만,세종특별자치시,202407,29800,1.691
대만,세종특별자치시,202408,33632,1.186
대만,세종특별자치시,202409,34377,1.376
대만,세종특별자치시,202410,41594,1.063
대만,세종특별자치시,202411,33073,1.352
대만,세종특별자치시,202412,26223,0.885
대만,세종특별자치시,202501,28392,1.208
대만,세종특별자치시,202502,27480,1.354
대만,세종특별자치시,202503,32330,0.733
대만,세종특별자치시,202504,31973,0.960
대만,세종특별자치시,202505,33037,1.065
대만,세종특별자치시,202506,35605,2.143
대만,세종특별자치시,202507,87784,1.001
대만,세종특별자치시,202508,42764,1.854
대만,세종특별자치시,202509,41375,0.882
대만,세종특별자치시,202510,44669,1.310
대만,세종특별자치시,202511,38725,1.635
대만,세종특별자치시,202512,31492,1.137
대만,세종특별자치시,202601,27592,0.957
대만,세종특별자치시,202602,27309,1.816
대만,세종특별자치시,202603,37936,2.699
대만,세종특별자치시,202604,46559,1.798
대만,세종특별자치시,202605,48815,1.954
대만,세종특별자치시,202606,43219,2.559
대만,세종특별자치시,202607,45126,1.757
대만,울산광역시,202001,78403,6.345
대만,울산광역시,202002,55180,6.731
대만,울산광역시,202003,4308,1.695
대만,울산광역시,202004,5812,1.497
대만,울산광역시,202005,6459,1.734
대만,울산광역시,202006,9052,2.497
대만,울산광역시,202007,5141,0.331
대만,울산광역시,202008,4828,0.704
대만,울산광역시,202009,4799,0.563
대만,울산광역시,202010,4645,0.538
대만,울산광역시,202011,4422,0.543
대만,울산광역시,202012,4711,0.382
대만,울산광역시,202101,16461,0.759
대만,울산광역시,202102,18129,0.866
대만,울산광역시,202103,23556,0.552
대만,울산광역시,202104,20434,0.382
대만,울산광역시,202105,19858,0.473
대만,울산광역시,202106,19936,0.401
대만,울산광역시,202107,20110,0.482
대만,울산광역시,202108,22189,0.933
대만,울산광역시,202109,20316,0.561
대만,울산광역시,202110,24301,0.712
대만,울산광역시,202111,29522,0.352
대만,울산광역시,202112,31707,0.363
대만,울산광역시,202201,23351,0.407
대만,울산광역시,202202,25888,1.024
대만,울산광역시,202203,24554,0.591
대만,울산광역시,202204,31724,0.511
대만,울산광역시,202205,37602,0.545
대만,울산광역시,202206,47013,0.659
대만,울산광역시,202207,51986,0.667
대만,울산광역시,202208,54820,1.655
대만,울산광역시,202209,58293,0.997
대만,울산광역시,202210,75441,0.976
대만,울산광역시,202211,68434,1.851
대만,울산광역시,202212,74438,2.935
대만,울산광역시,202301,117333,8.130
대만,울산광역시,202302,137938,6.506
대만,울산광역시,202303,120261,4.756
대만,울산광역시,202304,178569,6.079
대만,울산광역시,202305,194076,6.503
대만,울산광역시,202306,201549,6.028
대만,울산광역시,202307,220249,6.455
대만,울산광역시,202308,228914,8.127
대만,울산광역시,202309,242125,8.054
대만,울산광역시,202310,262102,4.873
대만,울산광역시,202311,225627,5.373
대만,울산광역시,202312,241807,5.057
대만,울산광역시,202401,217760,9.579
대만,울산광역시,202402,232107,6.737
대만,울산광역시,202403,294022,5.400
대만,울산광역시,202404,301463,4.627
대만,울산광역시,202405,283145,3.610
대만,울산광역시,202406,277446,2.296
대만,울산광역시,202407,294370,2.349
대만,울산광역시,202408,281348,2.205
대만,울산광역시,202409,298876,2.059
대만,울산광역시,202410,290605,2.228
대만,울산광역시,202411,235508,2.347
대만,울산광역시,202412,260779,1.809
대만,울산광역시,202501,224064,1.984
대만,울산광역시,202502,215576,2.572
대만,울산광역시,202503,270310,2.546
대만,울산광역시,202504,274057,3.591
대만,울산광역시,202505,269160,4.080
대만,울산광역시,202506,298481,2.982
대만,울산광역시,202507,386997,3.221
대만,울산광역시,202508,321701,2.878
대만,울산광역시,202509,290923,2.952
대만,울산광역시,202510,309567,2.638
대만,울산광역시,202511,293819,2.471
대만,울산광역시,202512,288304,1.969
대만,울산광역시,202601,253417,2.050
대만,울산광역시,202602,227757,3.898
대만,울산광역시,202603,256259,3.811
대만,울산광역시,202604,279626,3.170
대만,울산광역시,202605,318676,2.764
대만,울산광역시,202606,352613,2.962
대만,울산광역시,202607,319295,2.873
대만,인천광역시,202001,1104957,12.384
대만,인천광역시,202002,504420,9.763
대만,인천광역시,202003,13738,1.150
대만,인천광역시,202004,19210,1.015
대만,인천광역시,202005,21719,1.110
대만,인천광역시,202006,23079,1.478
대만,인천광역시,202007,21199,0.458
대만,인천광역시,202008,24421,1.024
대만,인천광역시,202009,23900,0.481
대만,인천광역시,202010,25120,0.474
대만,인천광역시,202011,24959,0.481
대만,인천광역시,202012,25664,0.436
대만,인천광역시,202101,37926,0.770
대만,인천광역시,202102,40885,1.120
대만,인천광역시,202103,54782,0.666
대만,인천광역시,202104,51740,0.549
대만,인천광역시,202105,50501,0.669
대만,인천광역시,202106,51735,0.638
대만,인천광역시,202107,53717,0.612
대만,인천광역시,202108,71190,0.979
대만,인천광역시,202109,68911,0.556
대만,인천광역시,202110,74203,0.737
대만,인천광역시,202111,62481,0.615
대만,인천광역시,202112,60462,0.541
대만,인천광역시,202201,54901,0.470
대만,인천광역시,202202,66338,1.122
대만,인천광역시,202203,65677,0.909
대만,인천광역시,202204,82113,0.913
대만,인천광역시,202205,109639,0.965
대만,인천광역시,202206,136670,0.884
대만,인천광역시,202207,168803,1.042
대만,인천광역시,202208,205777,1.854
대만,인천광역시,202209,227248,2.488
대만,인천광역시,202210,330994,4.164
대만,인천광역시,202211,318809,6.430
대만,인천광역시,202212,381041,8.312
대만,인천광역시,202301,607696,20.048
대만,인천광역시,202302,623221,16.470
대만,인천광역시,202303,643395,8.584
대만,인천광역시,202304,1413132,12.143
대만,인천광역시,202305,1443371,12.554
대만,인천광역시,202306,1479448,13.074
대만,인천광역시,202307,1548546,13.226
대만,인천광역시,202308,1724891,16.035
대만,인천광역시,202309,1730353,17.515
대만,인천광역시,202310,1941428,12.949
대만,인천광역시,202311,1725543,11.597
대만,인천광역시,202312,1622928,14.099
대만,인천광역시,202401,1471401,21.916
대만,인천광역시,202402,1486281,17.850
대만,인천광역시,202403,2061225,15.055
대만,인천광역시,202404,2067985,17.767
대만,인천광역시,202405,1803020,11.091
대만,인천광역시,202406,1771322,9.354
대만,인천광역시,202407,1807796,9.358
대만,인천광역시,202408,1876672,8.110
대만,인천광역시,202409,1837555,8.041
대만,인천광역시,202410,2194857,6.548
대만,인천광역시,202411,1775065,7.842
대만,인천광역시,202412,1655611,8.346
대만,인천광역시,202501,1402159,10.808
대만,인천광역시,202502,1334863,11.296
대만,인천광역시,202503,1933621,7.638
대만,인천광역시,202504,2217972,7.594
대만,인천광역시,202505,2133133,7.152
대만,인천광역시,202506,2147523,7.747
대만,인천광역시,202507,2807118,10.274
대만,인천광역시,202508,2169473,9.563
대만,인천광역시,202509,2083656,6.884
대만,인천광역시,202510,2319960,6.558
대만,인천광역시,202511,2275186,6.923
대만,인천광역시,202512,2012194,7.441
대만,인천광역시,202601,1766196,8.444
대만,인천광역시,202602,1793377,9.825
대만,인천광역시,202603,2126711,7.111
대만,인천광역시,202604,2743493,5.633
대만,인천광역시,202605,2795101,5.831
대만,인천광역시,202606,2748819,6.672
대만,인천광역시,202607,3681039,7.365
대만,전라남도,202001,206533,4.627
대만,전라남도,202002,118387,5.401
대만,전라남도,202003,9478,2.110
대만,전라남도,202004,13164,1.656
대만,전라남도,202005,13668,2.056
대만,전라남도,202006,15414,2.880
대만,전라남도,202007,7407,0.459
대만,전라남도,202008,8253,0.642
대만,전라남도,202009,7502,0.373
대만,전라남도,202010,7050,0.369
대만,전라남도,202011,7220,0.374
대만,전라남도,202012,7472,0.281
대만,전라남도,202101,29810,1.107
대만,전라남도,202102,29728,1.645
대만,전라남도,202103,38926,0.963
대만,전라남도,202104,34586,0.792
대만,전라남도,202105,35106,0.843
대만,전라남도,202106,35767,0.710
대만,전라남도,202107,38061,0.780
대만,전라남도,202108,39082,1.359
대만,전라남도,202109,35865,0.920
대만,전라남도,202110,40792,1.128
대만,전라남도,202111,43425,0.852
대만,전라남도,202112,46058,0.725
대만,전라남도,202201,37636,0.739
대만,전라남도,202202,39888,2.108
대만,전라남도,202203,40524,1.096
대만,전라남도,202204,45239,0.906
대만,전라남도,202205,59157,1.085
대만,전라남도,202206,70438,0.999
대만,전라남도,202207,87552,1.151
대만,전라남도,202208,97152,3.084
대만,전라남도,202209,100954,2.418
대만,전라남도,202210,136102,2.744
대만,전라남도,202211,126290,3.613
대만,전라남도,202212,145464,5.394
대만,전라남도,202301,225096,8.084
대만,전라남도,202302,242351,7.080
대만,전라남도,202303,196691,5.256
대만,전라남도,202304,354446,6.034
대만,전라남도,202305,345558,7.527
대만,전라남도,202306,349573,6.279
대만,전라남도,202307,432784,6.780
대만,전라남도,202308,440342,8.612
대만,전라남도,202309,408295,8.573
대만,전라남도,202310,537949,4.598
대만,전라남도,202311,505700,5.383
대만,전라남도,202312,646436,4.640
대만,전라남도,202401,570830,7.277
대만,전라남도,202402,489895,5.639
대만,전라남도,202403,565116,4.374
대만,전라남도,202404,581211,4.156
대만,전라남도,202405,617892,1.722
대만,전라남도,202406,659947,0.943
대만,전라남도,202407,706549,0.785
대만,전라남도,202408,589488,1.212
대만,전라남도,202409,566355,1.070
대만,전라남도,202410,620151,1.075
대만,전라남도,202411,541757,1.290
대만,전라남도,202412,580886,1.202
대만,전라남도,202501,520831,0.925
대만,전라남도,202502,423828,1.103
대만,전라남도,202503,557197,1.228
대만,전라남도,202504,656172,1.271
대만,전라남도,202505,722592,1.040
대만,전라남도,202506,715249,1.531
대만,전라남도,202507,833703,2.096
대만,전라남도,202508,698671,1.453
대만,전라남도,202509,645535,1.213
대만,전라남도,202510,596081,1.510
대만,전라남도,202511,617900,1.834
대만,전라남도,202512,649214,1.468
대만,전라남도,202601,569429,1.851
대만,전라남도,202602,510940,2.323
대만,전라남도,202603,522430,3.136
대만,전라남도,202604,652673,3.221
대만,전라남도,202605,902969,2.177
대만,전라남도,202606,787154,2.065
대만,전북특별자치도,202001,98766,4.588
대만,전북특별자치도,202002,58273,4.336
대만,전북특별자치도,202003,3887,1.595
대만,전북특별자치도,202004,6842,1.038
대만,전북특별자치도,202005,6286,1.400
대만,전북특별자치도,202006,7793,1.591
대만,전북특별자치도,202007,4795,0.355
대만,전북특별자치도,202008,5801,0.483
대만,전북특별자치도,202009,5825,0.292
대만,전북특별자치도,202010,4915,0.407
대만,전북특별자치도,202011,4935,0.223
대만,전북특별자치도,202012,4498,0.356
대만,전북특별자치도,202101,10922,0.815
대만,전북특별자치도,202102,11941,1.147
대만,전북특별자치도,202103,16275,0.571
대만,전북특별자치도,202104,14022,0.435
대만,전북특별자치도,202105,14047,0.527
대만,전북특별자치도,202106,13424,0.432
대만,전북특별자치도,202107,13868,0.498
대만,전북특별자치도,202108,17069,0.896
대만,전북특별자치도,202109,16832,0.499
대만,전북특별자치도,202110,18219,0.670
대만,전북특별자치도,202111,16553,0.495
대만,전북특별자치도,202112,17771,0.467
대만,전북특별자치도,202201,16648,0.475
대만,전북특별자치도,202202,20767,1.406
대만,전북특별자치도,202203,21502,0.670
대만,전북특별자치도,202204,25815,0.550
대만,전북특별자치도,202205,33315,0.618
대만,전북특별자치도,202206,42168,0.673
